,V
0.047222222201526165,99.2222122397727
0.04999999998835847,99.22222032299265
0.05277777777519077,99.22228639851848
0.05555555556202307,99.2223290205992
0.058333333348855376,99.22251194468089
0.06111111113568768,99.22264010609314
0.06388888886431232,99.22263307360599
0.06666666665114462,99.22247972831542
0.06944444443797693,99.22269237833929
0.07222222222480923,99.22235334509085
0.07500000001164153,99.22208029225092
0.07777777779847383,99.22212135073526
0.08055555552709848,99.22215621007194
0.08333333331393078,99.22222396914495
0.08611111110076308,99.22236972307688
0.08888888888759539,99.22228877286251
0.09166666667442769,99.22228650898884
0.09444444446125999,99.22236411169811
0.0972222222480923,99.22207637043789
0.09999999997671694,99.22217469999995
0.10277777776354924,99.22245719628263
0.10555555555038154,99.2223669710526
0.10833333333721384,99.22252170296296
0.11111111112404615,99.22223941187046
0.11388888891087845,99.22263021635683
0.11666666663950309,99.22267497955387
0.1194444444263354,99.22246254637678
0.1222222222131677,99.22211863963643
0.125,99.22257372789863
0.1277777777868323,99.22275199111111
0.1305555555736646,99.2222965585454
0.1333333333604969,99.22194384758356
0.13611111108912155,99.22184199666674
0.13888888887595385,99.22185905849048
0.14166666666278616,99.22186043150181
0.14444444444961846,99.2222037343065
0.14722222223645076,99.22192547022065
0.15000000002328306,99.22191855328462
0.1527777777519077,99.22198466389888
0.15555555553874,99.22169290109889
0.1583333333255723,99.22165290251789
0.16111111111240461,99.22153694444444
0.16388888889923692,99.2213572934066
0.16666666668606922,99.22143788804343
0.16944444447290152,99.22143937370365
0.17222222220152617,99.22124423309103
0.17499999998835847,99.22104388308824
0.17777777777519077,99.22117538446973
0.18055555556202307,99.22140373370372
0.18333333334885538,99.2212101474265
0.18611111113568768,99.2214108819494
0.18888888886431232,99.22174930752692
0.19166666665114462,99.22175599784183
0.19444444443797693,99.22199558
0.19722222222480923,99.22188090437956
0.20000000001164153,99.22214942370363
0.20277777779847383,99.22182768122738
0.20555555552709848,99.22207682910445
0.20833333331393078,99.22178298490564
0.21111111110076308,99.2215858845283
0.21388888888759539,99.22144095278807
0.2166666666744277,99.22193126457567
0.21944444446126,99.22204756704119
0.2222222222480923,99.22164958827838
0.22499999997671694,99.22181420476191
0.22777777776354924,99.22169570329677
0.23055555555038154,99.22185020227272
0.23333333333721384,99.22190459666663
0.23611111112404615,99.22193600800007
0.23888888891087845,99.22194636119411
0.2416666666395031,99.22199547462687
0.2444444444263354,99.2217830693728
0.2472222222131677,99.22116408492647
0.25,99.22135600989007
0.2527777777868323,99.22186567761732
0.2555555555736646,99.22221617608695
0.2583333333604969,99.22197056088555
0.26111111108912155,99.22174863394838
0.26388888887595385,99.2221283142857
0.26666666666278616,99.2218699555147
0.26944444444961846,99.22138112318838
0.27222222223645076,99.22131872518248
0.27500000002328306,99.22134878644682
0.2777777777519077,99.22183809565223
0.28055555553874,99.22168423717476
0.2833333333255723,99.22179092545447
0.2861111111124046,99.22192105464687
0.2888888888992369,99.22195956259259
0.2916666666860692,99.2222295369565
0.2944444444729015,99.2220939433823
0.29722222220152617,99.22212225947955
0.29999999998835847,99.22209858415498
0.30277777777519077,99.22210588629629
0.3055555555620231,99.22203743321039
0.3083333333488554,99.22227503849051
0.3111111111356877,99.22233811935486
0.3138888888643123,99.22243197548634
0.3166666666511446,99.22263918916961
0.3194444444379769,99.22263096021896
0.32222222222480923,99.22209170074343
0.32500000001164153,99.22246149110319
0.32777777779847383,99.22252930597016
0.3305555555270985,99.22223891161048
0.3333333333139308,99.22193373535713
0.3361111111007631,99.22191931014495
0.3388888888875954,99.22180007610291
0.3416666666744277,99.22203958277152
0.34444444446126,99.22159463550732
0.3472222222480923,99.22148981178574
0.34999999997671694,99.22159655143882
0.35277777776354924,99.22162437948722
0.35555555555038154,99.22165811299642
0.35833333333721384,99.22158804754709
0.36111111112404615,99.22150565218979
0.36388888891087845,99.22148339999995
0.3666666666395031,99.22156556765803
0.3694444444263354,99.22141711115242
0.3722222222131677,99.2215591175182
0.375,99.22156018191879
0.3777777777868323,99.22172827881948
0.3805555555736646,99.22163872388062
0.3833333333604969,99.22182227999997
0.38611111108912155,99.22186597500004
0.38888888887595385,99.22188735018727
0.39166666666278616,99.22209536254536
0.39444444444961846,99.22202490932838
0.39722222223645076,99.22200727052244
0.40000000002328306,99.22189867712186
0.4027777777519077,99.22170228872723
0.40555555553874,99.22193438571423
0.4083333333255723,99.22192007289381
0.4111111111124046,99.22187832771536
0.4138888888992369,99.22154718413282
0.4166666666860692,99.22172095588239
0.4194444444729015,99.22154951773592
0.42222222220152617,99.2219542381818
0.42499999998835847,99.22177989398496
0.42777777777519077,99.22210292905663
0.4305555555620231,99.22199672592598
0.4333333333488554,99.22177466397058
0.4361111111356877,99.22167507517725
0.4388888888643123,99.22169239999991
0.4416666666511446,99.22157005108697
0.4444444444379769,99.22193960444449
0.44722222222480923,99.22163408509087
0.45000000001164153,99.22140274836362
0.45277777779847383,99.2218218268382
0.4555555555270985,99.22210658400006
0.4583333333139308,99.2223134134831
0.4611111111007631,99.2222714394928
0.4638888888875954,99.22212963321037
0.4666666666744277,99.22198979520294
0.46944444446126,99.22186150373132
0.4722222222480923,99.22202466123181
0.47499999997671694,99.22180367733809
0.47777777776354924,99.22190906470586
0.48055555555038154,99.22214311471701
0.48333333333721384,99.22223565412189
0.48611111112404615,99.22224998651686
0.48888888891087845,99.22263266277366
0.4916666666395031,99.22274188941607
0.4944444444263354,99.22225417955391
0.4972222222131677,99.22195390485074
0.5,99.22191106642607
0.5027777777868323,99.22259085396226
0.5055555555736646,99.22228572981821
0.5083333333604969,99.22230074179103
0.5111111110891216,99.22248657295374
0.5138888888759539,99.22270295183819
0.5166666666627862,99.22275271360282
0.5194444444496185,99.22291442750925
0.5222222222364508,99.22304676568258
0.5250000000232831,99.22264379848482
0.5277777777519077,99.22287101011236
0.53055555553874,99.2227910662879
0.5333333333255723,99.22275996590908
0.5361111111124046,99.22315153040294
0.5388888888992369,99.22356363740737
0.5416666666860692,99.22344732981819
0.5444444444729015,99.22348037454545
0.5472222222015262,99.22323877873134
0.5499999999883585,99.22291405018443
0.5527777777751908,99.22264957116104
0.5555555555620231,99.22250615578946
0.5583333333488554,99.22232143722621
0.5611111111356877,99.22276020814823
0.5638888888643123,99.22237568212924
0.5666666666511446,99.22253350398545
0.5694444444379769,99.22250983636359
0.5722222222248092,99.2223797732076
0.5750000000116415,99.223005393116
0.5777777777984738,99.22271250476187
0.5805555555270985,99.22238482359555
0.5833333333139308,99.22245844800001
0.5861111111007631,99.22244353198526
0.5888888888875954,99.2227044553571
0.5916666666744277,99.2228384036629
0.59444444446126,99.22276841305975
0.5972222222480923,99.2227096805147
0.5999999999767169,99.22264193731888
0.6027777777635492,99.22273948768658
0.6055555555503815,99.22263550147598
0.6083333333372138,99.22222525527268
0.6111111111240461,99.22254094891302
0.6138888889108784,99.22307867999999
0.6166666666395031,99.22275979889297
0.6194444444263354,99.22262841503766
0.6222222222131677,99.22259731881917
0.625,99.22270926021503
0.6277777777868323,99.22265709750889
0.6305555555736646,99.2229033203636
0.6333333333604969,99.2227466675277
0.6361111110891216,99.2228888538182
0.6388888888759539,99.22315371078065
0.6416666666627862,99.22287652918153
0.6444444444496185,99.22253407992562
0.6472222222364508,99.22272217482012
0.6500000000232831,99.22244353703695
0.6527777777519077,99.22267546236549
0.65555555553874,99.22293245559574
0.6583333333255723,99.22224357142862
0.6611111111124046,99.22231612883216
0.6638888888992369,99.2225275603571
0.6666666666860692,99.22263970283697
0.6694444444729015,99.22240562681161
0.6722222222015262,99.22236845179857
0.6749999999883585,99.22230221948529
0.6777777777751908,99.22232452388056
0.6805555555620231,99.22266495071945
0.6833333333488554,99.22259156088569
0.6861111111356877,99.22252680000005
0.6888888888643123,99.22258908195494
0.6916666666511446,99.22261747372251
0.6944444444379769,99.2223241877324
0.6972222222248092,99.2225998099631
0.7000000000116415,99.22306299962544
0.7027777777984738,99.22324510758122
0.7055555555270985,99.22297450481477
