,temperature
0.0,24.614453
0.002777777786832303,24.591584285714283
0.005555555573664606,24.591735142857143
0.008333333360496908,24.566875875
0.01111111108912155,24.53832614285714
0.013888888875953853,24.51299857142857
0.016666666662786156,24.52884514285714
0.01944444444961846,24.517163571428576
0.02222222223645076,24.54061557142857
0.025000000023283064,24.561317142857146
0.027777777810115367,24.592209285714286
0.03055555553874001,24.616292000000005
0.03333333332557231,24.614078
0.036111111112404615,24.59336571428571
0.03888888889923692,24.59039871428572
0.04166666668606922,24.60038114285714
0.04444444447290152,24.609626428571428
0.047222222201526165,24.60588871428572
0.04999999998835847,24.613090857142854
0.05277777777519077,24.610591142857142
0.05555555556202307,24.595495625
0.058333333348855376,24.59855257142857
0.06111111113568768,24.621631142857144
0.06388888886431232,24.62500257142857
0.06666666665114462,24.623608142857144
0.06944444443797693,24.617965
0.07222222222480923,24.607717714285712
0.07500000001164153,24.604643714285718
0.07777777779847383,24.60003825
0.08055555558530614,24.581219714285712
0.08333333331393078,24.577001714285718
0.08611111110076308,24.580714857142855
0.08888888888759539,24.591476571428576
0.09166666667442769,24.537778142857146
0.09444444446125999,24.542325714285713
0.0972222222480923,24.553651
0.09999999997671694,24.54455428571428
0.10277777776354924,24.551785374999998
0.10555555555038154,24.55744571428571
0.10833333333721384,24.56896971428571
0.11111111112404615,24.55875142857143
0.11388888891087845,24.570056
0.11666666669771075,24.58016928571428
0.1194444444263354,24.593329571428573
0.1222222222131677,24.581737857142855
0.125,24.577497285714287
0.1277777777868323,24.582683375
0.1305555555736646,24.55027442857143
0.1333333333604969,24.534444428571426
0.13611111108912155,24.549442714285714
0.13888888887595385,24.56694114285714
0.14166666666278616,24.573850142857143
0.14444444444961846,24.57838985714286
0.14722222223645076,24.573008285714284
0.15000000002328306,24.56623425
0.15277777781011537,24.56820571428571
0.15555555553874,24.572651
0.1583333333255723,24.585244714285714
0.16111111111240461,24.579022428571427
0.16388888889923692,24.55812757142857
0.16666666668606922,24.55807242857143
0.16944444447290152,24.540606428571433
0.17222222220152617,24.539742571428572
0.17499999998835847,24.553206499999998
0.17777777777519077,24.548168142857143
0.18055555556202307,24.547061285714285
0.18333333334885538,24.539964
0.18611111113568768,24.536884714285716
0.18888888886431232,24.531342571428574
0.19166666665114462,24.52997657142857
0.19444444443797693,24.538056428571426
0.19722222222480923,24.557002875000002
0.20000000001164153,24.558983428571423
0.20277777779847383,24.56288914285714
0.20555555558530614,24.560654857142858
0.20833333331393078,24.56616485714286
0.21111111110076308,24.56824185714286
0.21388888888759539,24.565515428571427
0.2166666666744277,24.552135428571432
0.21944444446126,24.55376485714286
0.2222222222480923,24.545741125
0.22499999997671694,24.547167142857145
0.22777777776354924,24.552696285714283
0.23055555555038154,24.553058714285715
0.23333333333721384,24.551200285714287
0.23611111112404615,24.559374714285713
0.23888888891087845,24.55171642857143
0.24166666669771075,24.541480714285715
0.2444444444263354,24.53430614285714
0.2472222222131677,24.516126250000003
0.25,24.525561
0.2527777777868323,24.524455
0.2555555555736646,24.53057228571429
0.2583333333604969,24.529433857142855
0.26111111108912155,24.52339071428571
0.26388888887595385,24.548947714285713
0.26666666666278616,24.552345
0.26944444444961846,24.548724375
0.27222222223645076,24.538632571428572
0.27500000002328306,24.539011857142857
0.27777777781011537,24.54090757142857
0.28055555553874,24.53130857142857
0.2833333333255723,24.51570314285714
0.2861111111124046,24.522561857142858
0.2888888888992369,24.53070557142857
0.2916666666860692,24.512186857142858
0.2944444444729015,24.500028125
0.29722222220152617,24.50408742857143
0.29999999998835847,24.51714128571428
0.30277777777519077,24.521272142857146
0.3055555555620231,24.509163857142855
0.3083333333488554,24.520391285714286
0.3111111111356877,24.524728142857146
0.3138888888643123,24.52099857142857
0.3166666666511446,24.509967749999998
0.3194444444379769,24.500194857142855
0.32222222222480923,24.492498571428573
0.32500000001164153,24.486913714285713
0.32777777779847383,24.49269742857143
0.33055555558530614,24.486377428571426
0.3333333333139308,24.49086757142857
0.3361111111007631,24.497262428571425
0.3388888888875954,24.491692
0.3416666666744277,24.486059571428573
0.34444444446126,24.49224785714286
0.3472222222480923,24.486541714285714
0.34999999997671694,24.470930428571428
0.35277777776354924,24.48209042857143
0.35555555555038154,24.495487571428566
0.35833333333721384,24.49376171428571
0.36111111112404615,24.485054428571427
0.36388888891087845,24.4972245
0.36666666669771075,24.486372714285714
0.3694444444263354,24.468694571428568
0.3722222222131677,24.481910142857142
0.375,24.477505714285716
0.3777777777868323,24.483095
0.3805555555736646,24.484051285714287
0.3833333333604969,24.48112528571429
0.38611111108912155,24.476034571428574
0.38888888887595385,24.466945875000004
0.39166666666278616,24.443163857142856
0.39444444444961846,24.440080857142853
0.39722222223645076,24.45414457142857
0.40000000002328306,24.469331000000004
0.40277777781011537,24.476622285714285
0.40555555553874,24.47744371428572
0.4083333333255723,24.473596285714287
0.4111111111124046,24.481155
0.4138888888992369,24.495169428571433
0.4166666666860692,24.50027928571428
0.4194444444729015,24.49909442857143
0.42222222220152617,24.492194
0.42499999998835847,24.49096257142857
0.42777777777519077,24.489967857142858
0.4305555555620231,24.482593571428573
0.4333333333488554,24.474652714285714
0.4361111111356877,24.481941999999997
0.4388888888643123,24.481374142857142
0.4416666666511446,24.46621728571429
0.4444444444379769,24.457691285714287
0.44722222222480923,24.457967857142858
0.45000000001164153,24.46037085714286
0.45277777779847383,24.450437285714287
0.45555555558530614,24.46655457142857
0.4583333333139308,24.464733857142853
0.4611111111007631,24.472268999999997
0.4638888888875954,24.479499714285712
0.4666666666744277,24.48687357142857
0.46944444446126,24.481305
0.4722222222480923,24.47320042857143
0.47499999997671694,24.481815142857148
0.47777777776354924,24.485258428571427
0.48055555555038154,24.478827428571428
0.48333333333721384,24.454183
0.48611111112404615,24.443518428571426
0.48888888891087845,24.44965085714286
0.49166666669771075,24.453826999999997
0.4944444444263354,24.454685571428573
0.4972222222131677,24.449081142857143
0.5,24.463302571428567
0.5027777777868323,24.466201857142856
0.5055555555736646,24.453444714285716
0.5083333333604969,24.474859125000002
0.5111111110891216,24.465328857142854
0.5138888888759539,24.444169428571428
0.5166666666627862,24.42964057142857
0.5194444444496185,24.417307285714283
0.5222222222364508,24.429649142857148
0.5250000000232831,24.42890457142857
0.5277777778101154,24.398332571428572
0.53055555553874,24.391287875
0.5333333333255723,24.400641142857143
0.5361111111124046,24.342486714285712
0.5388888888992369,24.359517428571426
0.5416666666860692,24.379422142857145
0.5444444444729015,24.388304999999995
0.5472222222015262,24.39763442857143
0.5499999999883585,24.385375857142858
0.5527777777751908,24.379618375
0.5555555555620231,24.358929285714286
0.5583333333488554,24.36387314285715
0.5611111111356877,24.360199285714287
0.5638888888643123,24.338403142857143
0.5666666666511446,24.329978285714283
0.5694444444379769,24.298588428571428
0.5722222222248092,24.342880714285716
0.5750000000116415,24.355006428571432
0.5777777777984738,24.3462175
0.5805555555853061,24.35668485714286
0.5833333333139308,24.367672285714285
0.5861111111007631,24.356434857142855
0.5888888888875954,24.365322857142854
0.5916666666744277,24.366454428571423
0.59444444446126,24.348134857142856
0.5972222222480923,24.355033999999996
0.5999999999767169,24.353999
0.6027777777635492,24.305911571428574
0.6055555555503815,24.332790714285714
0.6083333333372138,24.336356000000002
0.6111111111240461,24.334995714285714
0.6138888889108784,24.336980428571426
0.6166666666977108,24.326771714285712
0.6194444444263354,24.328611142857145
0.6222222222131677,24.338764857142856
0.625,24.347522857142852
0.6277777777868323,24.361261875000004
0.6305555555736646,24.358197571428573
0.6333333333604969,24.345661142857143
0.6361111110891216,24.335816714285716
0.6388888888759539,24.322210714285713
0.6416666666627862,24.286663857142855
0.6444444444496185,24.283707714285715
0.6472222222364508,24.259466285714286
0.6500000000232831,24.286398124999998
0.6527777778101154,24.25865257142857
0.65555555553874,24.26674
0.6583333333255723,24.244919285714282
0.6611111111124046,24.273748
0.6638888888992369,24.27153885714286
0.6666666666860692,24.288784285714282
0.6694444444729015,24.298713142857146
0.6722222222015262,24.313640142857142
0.6749999999883585,24.329467875
0.6777777777751908,24.323035857142855
0.6805555555620231,24.312666142857147
0.6833333333488554,24.312769714285714
0.6861111111356877,24.319957
0.6888888888643123,24.31750442857143
0.6916666666511446,24.320593142857145
0.6944444444379769,24.336032
0.6972222222248092,24.3250255
0.7000000000116415,24.31720385714286
0.7027777777984738,24.27142642857143
0.7055555555853061,24.269797285714283
0.7083333333139308,24.281203428571427
0.7111111111007631,24.280767714285712
0.7138888888875954,24.282938142857148
0.7166666666744277,24.287435714285714
0.71944444446126,24.281806142857143
0.7222222222480923,24.303003625
0.7249999999767169,24.269248000000005
0.7277777777635492,24.23084928571429
0.7305555555503815,24.21907714285714
0.7333333333372138,24.26177357142857
0.7361111111240461,24.263120285714283
0.7388888889108784,24.27151257142857
0.7416666666977108,24.293226999999998
0.7444444444263354,24.287276499999997
0.7472222222131677,24.28673614285714
0.75,24.275737714285718
0.7527777777868323,24.225880142857143
0.7555555555736646,24.192251571428567
0.7583333333604969,24.163053714285716
0.7611111110891216,24.15955885714286
0.7638888888759539,24.145729714285714
0.7666666666627862,24.12526228571429
0.7694444444496185,24.142252
0.7722222222364508,24.194548
0.7750000000232831,24.22349457142857
0.7777777778101154,24.225709142857145
0.78055555553874,24.19662585714286
0.7833333333255723,24.16612057142857
0.7861111111124046,24.169294142857144
0.7888888888992369,24.213175714285715
0.7916666666860692,24.233918375000002
0.7944444444729015,24.22893828571429
0.7972222222015262,24.232620000000004
0.7999999999883585,24.269038285714284
0.8027777777751908,24.278937142857142
0.8055555555620231,24.275136285714286
0.8083333333488554,24.25957285714286
0.8111111111356877,24.273730714285712
0.8138888888643123,24.265012857142857
0.8166666666511446,24.229765875
0.8194444444379769,24.21715842857143
0.8222222222248092,24.249946142857144
0.8250000000116415,24.24300457142857
0.8277777777984738,24.259215142857148
0.8305555555853061,24.286362571428572
0.8333333333139308,24.300798000000004
0.8361111111007631,24.288007714285715
0.8388888888875954,24.29618825
0.8416666666744277,24.276894285714288
0.84444444446126,24.285447714285716
0.8472222222480923,24.286550000000002
0.8499999999767169,24.295317142857147
0.8527777777635492,24.273127142857142
0.8555555555503815,24.278875142857142
0.8583333333372138,24.296687
0.8611111111240461,24.286436142857145
0.8638888889108784,24.294385249999998
0.8666666666977108,24.311311857142858
0.8694444444263354,24.30203857142857
0.8722222222131677,24.30832842857143
0.875,24.284824142857143
0.8777777777868323,24.27740028571429
0.8805555555736646,24.26961714285714
0.8833333333604969,24.262666571428575
0.8861111110891216,24.232200000000002
0.8888888888759539,24.24354542857143
0.8916666666627862,24.291805
0.8944444444496185,24.313516
0.8972222222364508,24.26874271428571
0.9000000000232831,24.265353142857144
0.9027777778101154,24.262403000000003
0.90555555553874,24.275831571428572
0.9083333333255723,24.297358857142857
0.9111111111124046,24.309897125
0.9138888888992369,24.309262285714286
0.9166666666860692,24.324889714285714
0.9194444444729015,24.333351142857143
0.9222222222015262,24.335187714285716
0.9249999999883585,24.30420571428571
0.9277777777751908,24.313633285714285
0.9305555555620231,24.328658571428573
0.9333333333488554,24.331264714285716
0.9361111111356877,24.317368374999997
0.9388888888643123,24.34122757142857
0.9416666666511446,24.348760714285714
0.9444444444379769,24.34849685714286
0.9472222222248092,24.35527757142857
0.9500000000116415,24.332789285714284
0.9527777777984738,24.362077857142857
0.9555555555853061,24.347155285714283
0.9583333333139308,24.338882625
0.9611111111007631,24.32042957142857
0.9638888888875954,24.28693914285714
0.9666666666744277,24.287463285714285
0.96944444446126,24.304985285714288
0.9722222222480923,24.300927285714288
0.9749999999767169,24.288196857142854
0.9777777777635492,24.284183714285714
0.9805555555503815,24.30463742857143
0.9833333333372138,24.333344625
0.9861111111240461,24.33674085714286
0.9888888889108784,24.313076857142857
0.9916666666977108,24.359520142857146
0.9944444444263354,24.38382842857143
0.9972222222131677,24.366401285714282
1.0,24.388634428571432
1.0027777777868323,24.39645185714286
1.0055555555736646,24.3766575
1.008333333360497,24.369769428571427
1.0111111110891216,24.379005999999997
1.0138888888759539,24.393541142857142
1.0166666666627862,24.400986285714286
1.0194444444496185,24.395860428571428
1.0222222222364508,24.398908142857145
1.025000000023283,24.384656285714282
1.0277777778101154,24.401981499999998
1.03055555553874,24.409499571428572
1.0333333333255723,24.41055857142857
1.0361111111124046,24.426078571428572
1.038888888899237,24.428425999999998
1.0416666666860692,24.430585857142855
1.0444444444729015,24.423894
1.0472222222015262,24.38954328571429
1.0499999999883585,24.40543414285714
1.0527777777751908,24.346280625000002
1.055555555562023,24.34842642857143
1.0583333333488554,24.38136557142857
1.0611111111356877,24.400410428571433
1.0638888888643123,24.413083142857143
1.0666666666511446,24.447695857142858
1.069444444437977,24.46402885714286
1.0722222222248092,24.471243285714284
1.0750000000116415,24.47113585714286
1.0777777777984738,24.492925125
1.0805555555853061,24.502974714285717
1.0833333333139308,24.468839
1.086111111100763,24.453356857142854
1.0888888888875954,24.45922657142857
1.0916666666744277,24.486621714285718
1.09444444446126,24.49656357142857
1.0972222222480923,24.482507571428574
1.099999999976717,24.465929125000002
1.1027777777635492,24.470357857142858
1.1055555555503815,24.48236028571429
1.1083333333372138,24.505485285714286
1.1111111111240461,24.476531285714287
1.1138888889108784,24.500003
1.1166666666977108,24.504788142857144
1.1194444444263354,24.511339142857143
1.1222222222131677,24.523892428571425
1.125,24.520962625
1.1277777777868323,24.522840142857145
1.1305555555736646,24.522852285714286
1.133333333360497,24.529601285714286
1.1361111110891216,24.533229428571424
1.1388888888759539,24.531168000000005
1.1416666666627862,24.50307414285714
1.1444444444496185,24.463873142857146
1.1472222222364508,24.469110625
1.150000000023283,24.50009257142857
1.1527777778101154,24.51737542857143
1.15555555553874,24.523952142857144
1.1583333333255723,24.538397142857143
1.1611111111124046,24.529538857142857
1.163888888899237,24.514495714285715
1.1666666666860692,24.471517857142857
1.1694444444729015,24.453640285714282
1.1722222222015262,24.466228625
1.1749999999883585,24.48893642857143
1.1777777777751908,24.483881
1.180555555562023,24.50878171428571
1.1833333333488554,24.51764328571429
1.1861111111356877,24.522890714285715
1.1888888888643123,24.507946
1.1916666666511446,24.50878485714286
1.194444444437977,24.521404285714286
1.1972222222248092,24.503819
1.2000000000116415,24.495382857142857
1.2027777777984738,24.47087242857143
1.2055555555853061,24.436076142857143
1.2083333333139308,24.45026814285714
1.211111111100763,24.46623685714286
1.2138888888875954,24.49107157142857
1.2166666666744277,24.526689142857144
1.21944444446126,24.555268999999996
1.2222222222480923,24.554631285714287
1.224999999976717,24.494864571428568
1.2277777777635492,24.490038857142856
1.2305555555503815,24.492253714285717
1.2333333333372138,24.519692428571428
1.2361111111240461,24.516580571428573
1.2388888889108784,24.521606714285717
1.2416666666977108,24.512374249999997
1.2444444444263354,24.539119857142857
1.2472222222131677,24.536363285714284
1.25,24.53580557142857
1.2527777777868323,24.533072714285712
1.2555555555736646,24.478739285714283
1.258333333360497,24.476930285714285
1.2611111110891216,24.483790857142854
1.2638888888759539,24.50402414285714
1.2666666666627862,24.555706625000003
1.2694444444496185,24.558687714285714
1.2722222222364508,24.556577857142855
1.275000000023283,24.569365
1.2777777778101154,24.571303285714286
1.28055555553874,24.541223285714285
1.2833333333255723,24.54094457142857
1.2861111111124046,24.564916000000004
1.288888888899237,24.559884142857147
1.2916666666860692,24.576519875
1.2944444444729015,24.582785571428566
1.2972222222015262,24.585950285714283
1.2999999999883585,24.57647485714286
1.3027777777751908,24.58492042857143
1.305555555562023,24.580261
1.3083333333488554,24.580521
1.3111111111356877,24.58042585714286
1.3138888888643123,24.590650125000003
1.3166666666511446,24.594517000000003
1.319444444437977,24.60373014285714
1.3222222222248092,24.58791557142857
1.3250000000116415,24.575179
1.3277777777984738,24.560732714285713
1.3305555555853061,24.564147428571427
1.3333333333139308,24.549963999999996
1.336111111100763,24.53280571428572
1.3388888888875954,24.542018625000004
1.3416666666744277,24.55489642857143
1.34444444446126,24.533376714285716
1.3472222222480923,24.54386342857143
1.349999999976717,24.54764142857143
1.3527777777635492,24.535364857142856
1.3555555555503815,24.554847571428574
1.3583333333372138,24.573951142857144
1.3611111111240461,24.589445999999995
1.3638888889108784,24.588351857142857
1.3666666666977108,24.58800528571428
1.3694444444263354,24.53363
1.3722222222131677,24.514420714285713
1.375,24.514919285714285
1.3777777777868323,24.51782657142857
1.3805555555736646,24.523510428571427
1.383333333360497,24.528626857142857
1.3861111110891216,24.4979495
1.3888888888759539,24.457501285714283
1.3916666666627862,24.428793000000002
1.3944444444496185,24.411499571428575
1.3972222222364508,24.447313
1.400000000023283,24.434617
1.4027777778101154,24.400071285714287
1.40555555553874,24.35718628571428
1.4083333333255723,24.421942714285713
1.4111111111124046,24.411920875
1.413888888899237,24.38033928571429
1.4166666666860692,24.355139428571427
1.4194444444729015,24.352474857142855
1.4222222222015262,24.363959857142856
1.4249999999883585,24.348050571428576
1.4277777777751908,24.337964
1.430555555562023,24.32202985714286
1.4333333333488554,24.343175125000002
1.4361111111356877,24.391644857142857
1.4388888888643123,24.37084971428572
1.4416666666511446,24.346108571428573
1.444444444437977,24.309193571428573
1.4472222222248092,24.30529385714286
1.4500000000116415,24.27974557142857
1.4527777777984738,24.273659142857145
1.4555555555853061,24.333567875
1.4583333333139308,24.364946428571425
1.461111111100763,24.366622
1.4638888888875954,24.376382714285715
1.4666666666744277,24.397665999999997
1.46944444446126,24.419704857142857
